medicare_id,attacked,attack_date,er_diversion,cancel_delay,threat_id,nearest_neighbor,origin_threat_id1,origin_threat_id2,origin_threat_id3,origin_threat_id4,origin_threat_id5,origin_threat_id6,origin_threat_id7
160112,0,,,,,0,,,,,,,
160117,0,,,,,0,,,,,,,
160122,0,,,,,0,,,,,,,
160124,0,,,,,0,,,,,,,
160146,0,,,,,0,,,,,,,
160147,0,,,,,0,,,,,,,
160153,0,,,,,0,,,,,,,
161300,0,,,,,0,,,,,,,
161301,0,,,,,0,,,,,,,
161302,0,,,,,0,,,,,,,
161303,0,,,,,0,,,,,,,
161304,0,,,,,0,,,,,,,
161305,0,,,,,0,,,,,,,
161306,0,,,,,0,,,,,,,
161307,0,,,,,0,,,,,,,
161308,0,,,,,0,,,,,,,
161309,0,,,,,0,,,,,,,
161310,0,,,,,0,,,,,,,
161311,0,,,,,0,,,,,,,
161312,0,,,,,0,,,,,,,
161313,0,,,,,0,,,,,,,
161314,0,,,,,0,,,,,,,
161315,0,,,,,0,,,,,,,
161316,0,,,,,0,,,,,,,
161317,0,,,,,0,,,,,,,
161318,0,,,,,0,,,,,,,
161319,0,,,,,0,,,,,,,
161320,0,,,,,0,,,,,,,
161321,0,,,,,0,,,,,,,
161322,0,,,,,0,,,,,,,
161323,0,,,,,0,,,,,,,
161324,0,,,,,0,,,,,,,
161325,0,,,,,0,,,,,,,
161326,0,,,,,0,,,,,,,
161327,0,,,,,0,,,,,,,
161328,0,,,,,0,,,,,,,
161329,0,,,,,0,,,,,,,
161330,0,,,,,0,,,,,,,
161331,0,,,,,0,,,,,,,
161332,0,,,,,0,,,,,,,
161333,0,,,,,0,,,,,,,
161334,0,,,,,0,,,,,,,
161335,0,,,,,0,,,,,,,
161336,0,,,,,0,,,,,,,
161337,0,,,,,0,,,,,,,
161338,0,,,,,0,,,,,,,
161339,0,,,,,0,,,,,,,
161340,0,,,,,0,,,,,,,
161341,0,,,,,0,,,,,,,
161342,0,,,,,0,,,,,,,
161343,0,,,,,0,,,,,,,
161344,0,,,,,0,,,,,,,
161345,0,,,,,0,,,,,,,
161346,0,,,,,0,,,,,,,
161347,0,,,,,0,,,,,,,
161348,0,,,,,0,,,,,,,
161349,0,,,,,0,,,,,,,
161350,0,,,,,0,,,,,,,
161351,0,,,,,0,,,,,,,
161352,0,,,,,0,,,,,,,
161353,0,,,,,0,,,,,,,
161354,0,,,,,0,,,,,,,
161355,0,,,,,0,,,,,,,
161356,0,,,,,0,,,,,,,
161357,0,,,,,0,,,,,,,
161358,0,,,,,0,,,,,,,
161359,0,,,,,0,,,,,,,
161360,0,,,,,0,,,,,,,
161361,0,,,,,0,,,,,,,
161362,0,,,,,0,,,,,,,
161363,0,,,,,0,,,,,,,
161364,0,,,,,0,,,,,,,
161365,0,,,,,0,,,,,,,
161366,0,,,,,0,,,,,,,
161367,0,,,,,0,,,,,,,
161368,0,,,,,0,,,,,,,
161369,0,,,,,0,,,,,,,
161370,0,,,,,0,,,,,,,
161371,0,,,,,0,,,,,,,
161372,0,,,,,0,,,,,,,
161373,0,,,,,0,,,,,,,
161374,0,,,,,0,,,,,,,
161375,0,,,,,0,,,,,,,
161376,0,,,,,0,,,,,,,
161377,0,,,,,0,,,,,,,
161378,0,,,,,0,,,,,,,
161379,0,,,,,0,,,,,,,
161380,0,,,,,0,,,,,,,
161381,0,,,,,0,,,,,,,
170006,0,,,,,0,,,,,,,
170009,0,,,,,0,,,,,,,
170012,0,,,,,0,,,,,,,
170013,0,,,,,0,,,,,,,
170014,0,,,,,0,,,,,,,
170016,0,,,,,0,,,,,,,
170017,0,,,,,0,,,,,,,
170020,0,,,,,0,,,,,,,
170023,0,,,,,0,,,,,,,
170027,0,,,,,0,,,,,,,
170040,0,,,,,0,,,,,,,
170049,0,,,,,0,,,,,,,
170068,0,,,,,0,,,,,,,
170074,0,,,,,0,,,,,,,
170075,0,,,,,0,,,,,,,
170086,0,,,,,0,,,,,,,
170103,0,,,,,0,,,,,,,
170104,0,,,,,0,,,,,,,
170105,0,,,,,0,,,,,,,
170109,0,,,,,0,,,,,,,
170110,0,,,,,0,,,,,,,
170120,0,,,,,0,,,,,,,
170122,0,,,,,0,,,,,,,
170123,0,,,,,0,,,,,,,
170133,0,,,,,0,,,,,,,
170137,0,,,,,0,,,,,,,
170142,0,,,,,0,,,,,,,
170145,0,,,,,0,,,,,,,
170146,0,,,,,0,,,,,,,
170150,0,,,,,0,,,,,,,
170166,0,,,,,0,,,,,,,
170175,0,,,,,0,,,,,,,
170176,0,,,,,0,,,,,,,
170182,0,,,,,0,,,,,,,
170185,0,,,,,0,,,,,,,
170194,0,,,,,0,,,,,,,
170196,0,,,,,0,,,,,,,
170197,0,,,,,0,,,,,,,
170200,0,,,,,0,,,,,,,
170402,0,,,,,0,,,,,,,
171300,0,,,,,0,,,,,,,
171301,0,,,,,0,,,,,,,
171303,0,,,,,0,,,,,,,
171304,0,,,,,0,,,,,,,
171306,0,,,,,0,,,,,,,
171307,0,,,,,0,,,,,,,
171308,0,,,,,0,,,,,,,
171309,0,,,,,0,,,,,,,
171310,0,,,,,0,,,,,,,
171311,0,,,,,0,,,,,,,
171312,0,,,,,0,,,,,,,
171313,0,,,,,0,,,,,,,
171314,0,,,,,0,,,,,,,
171315,0,,,,,0,,,,,,,
171316,0,,,,,0,,,,,,,
171317,0,,,,,0,,,,,,,
171318,0,,,,,0,,,,,,,
171319,0,,,,,0,,,,,,,
171321,0,,,,,0,,,,,,,
171322,0,,,,,0,,,,,,,
171323,0,,,,,0,,,,,,,
171324,0,,,,,0,,,,,,,
171325,0,,,,,0,,,,,,,
171326,0,,,,,0,,,,,,,
171327,0,,,,,0,,,,,,,
171328,0,,,,,0,,,,,,,
171329,0,,,,,0,,,,,,,
171330,0,,,,,0,,,,,,,
171331,0,,,,,0,,,,,,,
171332,0,,,,,0,,,,,,,
171333,0,,,,,0,,,,,,,
171334,0,,,,,0,,,,,,,
171335,0,,,,,0,,,,,,,
171336,0,,,,,0,,,,,,,
171337,0,,,,,0,,,,,,,
171338,0,,,,,0,,,,,,,
171339,0,,,,,0,,,,,,,
171340,0,,,,,0,,,,,,,
171341,0,,,,,0,,,,,,,
171342,0,,,,,0,,,,,,,
171343,0,,,,,0,,,,,,,
171344,0,,,,,0,,,,,,,
171345,0,,,,,0,,,,,,,
171346,0,,,,,0,,,,,,,
171347,0,,,,,0,,,,,,,
171348,0,,,,,0,,,,,,,
171349,0,,,,,0,,,,,,,
171350,0,,,,,0,,,,,,,
171351,0,,,,,0,,,,,,,
171352,0,,,,,0,,,,,,,
171353,0,,,,,0,,,,,,,
171354,0,,,,,0,,,,,,,
171355,0,,,,,0,,,,,,,
171356,0,,,,,0,,,,,,,
171357,0,,,,,0,,,,,,,
171358,0,,,,,0,,,,,,,
171359,0,,,,,0,,,,,,,
171360,0,,,,,0,,,,,,,
171361,0,,,,,0,,,,,,,
171362,0,,,,,0,,,,,,,
171363,0,,,,,0,,,,,,,
171364,0,,,,,0,,,,,,,
171365,0,,,,,0,,,,,,,
171367,0,,,,,0,,,,,,,
171368,0,,,,,0,,,,,,,
171369,0,,,,,0,,,,,,,
171370,0,,,,,0,,,,,,,
171371,0,,,,,0,,,,,,,
171372,0,,,,,0,,,,,,,
171373,0,,,,,0,,,,,,,
171374,0,,,,,0,,,,,,,
171375,0,,,,,0,,,,,,,
171376,0,,,,,0,,,,,,,
171377,0,,,,,0,,,,,,,
171378,0,,,,,0,,,,,,,
171379,0,,,,,0,,,,,,,
171380,0,,,,,0,,,,,,,
171381,0,,,,,0,,,,,,,
171382,0,,,,,0,,,,,,,
171383,0,,,,,0,,,,,,,
171384,0,,,,,0,,,,,,,
171385,0,,,,,0,,,,,,,
180001,0,,,,,0,,,,,,,
180002,0,,,,,0,,,,,,,
180004,0,,,,,0,,,,,,,
180005,0,,,,,0,,,,,,,
180009,0,,,,,0,,,,,,,
180010,0,,,,,0,,,,,,,
180011,0,,,,,0,,,,,,,
180012,0,,,,,0,,,,,,,
180013,0,,,,,0,,,,,,,
180016,0,,,,,0,,,,,,,
180017,0,,,,,0,,,,,,,
180018,0,,,,,0,,,,,,,
180019,0,,,,,0,,,,,,,
180020,0,,,,,1,264,,,,,,
180021,0,,,,,0,,,,,,,
180024,0,,,,,0,,,,,,,
180025,0,,,,,0,,,,,,,
180027,0,,,,,0,,,,,,,
180029,0,,,,,0,,,,,,,
180035,0,,,,,0,,,,,,,
180038,0,,,,,0,,,,,,,
180040,0,,,,,0,,,,,,,
180043,0,,,,,0,,,,,,,
180044,0,,,,,0,,,,,,,
180045,0,,,,,0,,,,,,,
180046,0,,,,,0,,,,,,,
180048,0,,,,,0,,,,,,,
180049,0,,,,,0,,,,,,,
180050,0,,,,,0,,,,,,,
180064,0,,,,,0,,,,,,,
180066,0,,,,,0,,,,,,,
180069,0,,,,,0,,,,,,,
180070,0,,,,,0,,,,,,,
180078,0,,,,,0,,,,,,,
180079,0,,,,,0,,,,,,,
180080,0,,,,,0,,,,,,,
180087,0,,,,,0,,,,,,,
180088,0,,,,,0,,,,,,,
180092,0,,,,,0,,,,,,,
180093,0,,,,,0,,,,,,,
180095,0,,,,,0,,,,,,,
180101,0,,,,,0,,,,,,,
180102,0,,,,,0,,,,,,,
180103,0,,,,,0,,,,,,,
180104,0,,,,,0,,,,,,,
180105,0,,,,,0,,,,,,,
180106,0,,,,,0,,,,,,,
180115,0,,,,,0,,,,,,,
180116,0,,,,,0,,,,,,,
180124,0,,,,,0,,,,,,,
180127,0,,,,,0,,,,,,,
180128,0,,,,,0,,,,,,,
180130,0,,,,,0,,,,,,,
180132,0,,,,,0,,,,,,,
180138,0,,,,,0,,,,,,,
180139,0,,,,,0,,,,,,,
180141,0,,,,,0,,,,,,,
180143,0,,,,,0,,,,,,,
180149,0,,,,,0,,,,,,,
181301,0,,,,,0,,,,,,,
181302,0,,,,,0,,,,,,,
181304,0,,,,,0,,,,,,,
181305,0,,,,,0,,,,,,,
181306,0,,,,,0,,,,,,,
181307,0,,,,,0,,,,,,,
181308,0,,,,,0,,,,,,,
181309,0,,,,,0,,,,,,,
181310,0,,,,,1,9,,,,,,
181311,0,,,,,0,,,,,,,
181314,0,,,,,0,,,,,,,
181315,0,,,,,0,,,,,,,
181316,0,,,,,0,,,,,,,
181317,0,,,,,0,,,,,,,
181318,0,,,,,0,,,,,,,
181319,0,,,,,0,,,,,,,
181320,0,,,,,0,,,,,,,
181321,0,,,,,0,,,,,,,
181322,0,,,,,0,,,,,,,
181323,0,,,,,0,,,,,,,
181324,0,,,,,0,,,,,,,
181325,0,,,,,0,,,,,,,
181327,0,,,,,0,,,,,,,
181328,0,,,,,0,,,,,,,
181329,0,,,,,0,,,,,,,
181330,0,,,,,0,,,,,,,
181331,0,,,,,0,,,,,,,
181332,0,,,,,0,,,,,,,
190002,0,,,,,0,,,,,,,
190004,0,,,,,0,,,,,,,
190005,0,,,,,0,,,,,,,
190006,0,,,,,0,,,,,,,
190007,0,,,,,0,,,,,,,
190008,0,,,,,0,,,,,,,
190011,0,,,,,0,,,,,,,
190013,0,,,,,0,,,,,,,
190014,0,,,,,0,,,,,,,
190015,0,,,,,0,,,,,,,
190017,0,,,,,0,,,,,,,
190019,0,,,,,0,,,,,,,
190020,0,,,,,0,,,,,,,
190025,0,,,,,0,,,,,,,
190026,0,,,,,0,,,,,,,
190027,0,,,,,0,,,,,,,
190034,0,,,,,0,,,,,,,
190036,0,,,,,0,,,,,,,
190039,0,,,,,0,,,,,,,
190040,0,,,,,0,,,,,,,
190041,0,,,,,0,,,,,,,
190044,0,,,,,0,,,,,,,
190045,0,,,,,0,,,,,,,
190046,0,,,,,0,,,,,,,
190050,0,,,,,0,,,,,,,
190053,0,,,,,0,,,,,,,
190054,0,,,,,0,,,,,,,
190060,0,,,,,0,,,,,,,
190064,0,,,,,0,,,,,,,
190065,0,,,,,0,,,,,,,
190079,0,,,,,0,,,,,,,
190081,0,,,,,0,,,,,,,
190086,0,,,,,0,,,,,,,
190088,0,,,,,0,,,,,,,
190090,0,,,,,0,,,,,,,
190098,0,,,,,0,,,,,,,
190099,0,,,,,0,,,,,,,
190102,0,,,,,0,,,,,,,
190106,0,,,,,0,,,,,,,
190111,0,,,,,0,,,,,,,
190114,0,,,,,0,,,,,,,
190116,0,,,,,0,,,,,,,
190118,0,,,,,0,,,,,,,
190125,0,,,,,0,,,,,,,
190133,0,,,,,0,,,,,,,
190140,0,,,,,0,,,,,,,
190144,0,,,,,0,,,,,,,
190145,0,,,,,0,,,,,,,
190146,0,,,,,0,,,,,,,
190151,0,,,,,0,,,,,,,
190160,0,,,,,0,,,,,,,
190164,0,,,,,0,,,,,,,
190167,0,,,,,0,,,,,,,
190176,0,,,,,0,,,,,,,
190183,0,,,,,0,,,,,,,
190184,0,,,,,0,,,,,,,
190190,0,,,,,0,,,,,,,
190202,0,,,,,0,,,,,,,
190204,0,,,,,0,,,,,,,
190208,0,,,,,0,,,,,,,
190218,0,,,,,0,,,,,,,
190267,0,,,,,0,,,,,,,
190274,0,,,,,0,,,,,,,
190307,0,,,,,0,,,,,,,
190308,0,,,,,0,,,,,,,
190312,0,,,,,0,,,,,,,
190313,0,,,,,0,,,,,,,
191300,0,,,,,0,,,,,,,
191301,0,,,,,0,,,,,,,
191302,0,,,,,0,,,,,,,
191303,0,,,,,0,,,,,,,
191304,0,,,,,0,,,,,,,
191305,0,,,,,0,,,,,,,
191306,0,,,,,0,,,,,,,
191307,0,,,,,0,,,,,,,
191308,0,,,,,0,,,,,,,
191309,0,,,,,0,,,,,,,
191310,0,,,,,0,,,,,,,
191311,0,,,,,0,,,,,,,
191312,0,,,,,0,,,,,,,
191313,0,,,,,0,,,,,,,
191314,0,,,,,0,,,,,,,
191315,0,,,,,0,,,,,,,
191316,0,,,,,0,,,,,,,
191317,0,,,,,0,,,,,,,
191318,0,,,,,0,,,,,,,
191319,0,,,,,0,,,,,,,
191320,0,,,,,0,,,,,,,
191321,0,,,,,0,,,,,,,
191322,0,,,,,0,,,,,,,
191323,0,,,,,0,,,,,,,
191324,0,,,,,0,,,,,,,
191325,0,,,,,0,,,,,,,
191326,0,,,,,0,,,,,,,
200001,0,,,,,0,,,,,,,
200008,0,,,,,0,,,,,,,
200009,0,,,,,0,,,,,,,
200018,0,,,,,0,,,,,,,
200019,0,,,,,0,,,,,,,
200020,0,,,,,0,,,,,,,
200021,0,,,,,0,,,,,,,
200024,0,,,,,0,,,,,,,
200031,0,,,,,0,,,,,,,
200033,0,,,,,0,,,,,,,
200034,0,,,,,0,,,,,,,
200037,0,,,,,0,,,,,,,
200039,0,,,,,0,,,,,,,
200041,0,,,,,0,,,,,,,
200050,0,,,,,0,,,,,,,
200052,0,,,,,0,,,,,,,
200063,0,,,,,0,,,,,,,
201300,0,,,,,0,,,,,,,
201301,0,,,,,0,,,,,,,
201302,0,,,,,0,,,,,,,
201303,0,,,,,0,,,,,,,
201304,0,,,,,0,,,,,,,
201305,0,,,,,0,,,,,,,
201306,0,,,,,0,,,,,,,
201307,0,,,,,0,,,,,,,
201308,0,,,,,0,,,,,,,
201309,0,,,,,0,,,,,,,
201310,0,,,,,0,,,,,,,
201311,0,,,,,0,,,,,,,
201312,0,,,,,0,,,,,,,
201313,0,,,,,0,,,,,,,
201314,0,,,,,0,,,,,,,
201315,0,,,,,0,,,,,,,
210001,0,,,,,0,,,,,,,
210002,0,,,,,0,,,,,,,
210003,0,,,,,0,,,,,,,
210004,0,,,,,1,7,,,,,,
210005,0,,,,,0,,,,,,,
210006,0,,,,,0,,,,,,,
210007,0,,,,,1,208,,,,,,
210008,0,,,,,0,,,,,,,
210009,0,,,,,0,,,,,,,
210011,0,,,,,0,,,,,,,
210012,0,,,,,0,,,,,,,
210013,0,,,,,0,,,,,,,
210017,0,,,,,0,,,,,,,
210019,0,,,,,0,,,,,,,
210022,0,,,,,0,,,,,,,
210023,0,,,,,0,,,,,,,
210027,0,,,,,0,,,,,,,
210029,0,,,,,0,,,,,,,
210030,0,,,,,0,,,,,,,
210032,0,,,,,0,,,,,,,
210033,0,,,,,0,,,,,,,
210035,0,,,,,0,,,,,,,
210037,0,,,,,0,,,,,,,
210038,0,,,,,1,7,7,7,7,,,
210039,0,,,,,0,,,,,,,
210040,0,,,,,0,,,,,,,
210043,0,,,,,0,,,,,,,
210048,0,,,,,0,,,,,,,
210049,0,,,,,0,,,,,,,
210051,0,,,,,0,,,,,,,
210057,0,,,,,0,,,,,,,
210060,0,,,,,0,,,,,,,
210061,0,,,,,0,,,,,,,
210065,0,,,,,0,,,,,,,
220001,0,,,,,0,,,,,,,
220002,0,,,,,0,,,,,,,
220011,0,,,,,1,342,,,,,,
220012,0,,,,,0,,,,,,,
220015,0,,,,,0,,,,,,,
220016,0,,,,,0,,,,,,,
220017,0,,,,,0,,,,,,,
220019,0,,,,,0,,,,,,,
220020,0,,,,,0,,,,,,,
220024,0,,,,,0,,,,,,,
220029,0,,,,,0,,,,,,,
220030,0,,,,,0,,,,,,,
220031,0,,,,,0,,,,,,,
220033,0,,,,,0,,,,,,,
220035,0,,,,,0,,,,,,,
220036,0,,,,,0,,,,,,,
220046,0,,,,,0,,,,,,,
220049,0,,,,,0,,,,,,,
220052,0,,,,,0,,,,,,,
220060,0,,,,,0,,,,,,,
220063,0,,,,,0,,,,,,,
220065,0,,,,,0,,,,,,,
220066,0,,,,,0,,,,,,,
220070,0,,,,,0,,,,,,,
220073,0,,,,,0,,,,,,,
220074,0,,,,,0,,,,,,,
220077,0,,,,,0,,,,,,,
220080,0,,,,,1,353,,,,,,
220083,0,,,,,0,,,,,,,
220084,0,,,,,0,,,,,,,
220086,0,,,,,0,,,,,,,
220090,0,,,,,0,,,,,,,
220095,0,,,,,0,,,,,,,
220098,0,,,,,0,,,,,,,
220100,0,,,,,0,,,,,,,
220101,0,,,,,0,,,,,,,
220105,0,,,,,0,,,,,,,
220108,0,,,,,0,,,,,,,
220110,0,,,,,0,,,,,,,
220111,0,,,,,0,,,,,,,
220116,0,,,,,0,,,,,,,
220119,0,,,,,0,,,,,,,
220126,0,,,,,0,,,,,,,
220135,0,,,,,0,,,,,,,
220163,0,,,,,0,,,,,,,
220171,0,,,,,0,,,,,,,
220175,0,,,,,0,,,,,,,
220176,0,,,,,0,,,,,,,
220177,0,,,,,0,,,,,,,
221300,0,,,,,0,,,,,,,
221302,0,,,,,0,,,,,,,
221303,0,,,,,0,,,,,,,
230002,0,,,,,0,,,,,,,
230003,0,,,,,0,,,,,,,
230005,0,,,,,0,,,,,,,
230013,0,,,,,0,,,,,,,
230015,0,,,,,0,,,,,,,
230017,0,,,,,0,,,,,,,
230019,0,,,,,0,,,,,,,
230020,0,,,,,0,,,,,,,
230021,0,,,,,0,,,,,,,
230022,0,,,,,0,,,,,,,
230024,0,,,,,0,,,,,,,
230029,0,,,,,0,,,,,,,
230030,0,,,,,0,,,,,,,
230031,0,,,,,0,,,,,,,
230035,0,,,,,0,,,,,,,
230036,0,,,,,0,,,,,,,
230037,0,,,,,0,,,,,,,
230038,0,,,,,0,,,,,,,
230041,0,,,,,0,,,,,,,
230046,0,,,,,0,,,,,,,
230047,0,,,,,0,,,,,,,
230053,0,,,,,0,,,,,,,
230054,0,,,,,0,,,,,,,
230058,0,,,,,0,,,,,,,
230059,0,,,,,0,,,,,,,
230066,0,,,,,0,,,,,,,
230069,0,,,,,0,,,,,,,
230070,0,,,,,0,,,,,,,
230072,0,,,,,0,,,,,,,
230075,0,,,,,0,,,,,,,
230077,0,,,,,0,,,,,,,
230078,0,,,,,0,,,,,,,
230080,0,,,,,0,,,,,,,
230081,0,,,,,0,,,,,,,
